wahl_jahr;ebene_resultat;geoLevelName;kanton_nummer;kanton_bezeichnung;partei_id;partei_bezeichnung_de;partei_bezeichnung_fr;partei_bezeichnung_it;partei_bezeichnung_en;partei_staerke;flag_staerkste_partei;anzahl_listen;anzahl_kandidierende;anzahl_kandidierende_f;anzahl_kandidierende_m;anzahl_gewaehlte;anzahl_gewaehlte_f;anzahl_gewaehlte_m;frauen_anteil
2015;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;16.809701306;0;2;10;4;6;1;0;1;0
2015;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;17.620360241;0;2;10;5;5;1;1;0;100
2015;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;29.732362848;1;4;20;4;16;2;1;1;50
2015;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;31;GLP;PVL;PVL;GLP;7.8715049062;0;1;5;2;3;0;0;0;
2015;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;32;BDP;PBD;PBD;BDP;14.478474977;0;2;9;2;7;1;0;1;0
2015;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;35;Übrige;Autres;Rimanenti;Others;0.2237791071;0;1;1;0;1;0;0;0;
2019;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;13.630094131;0;4;20;5;15;1;1;0;100
2019;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;16.348576979;0;3;15;7;8;1;0;1;0
2019;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;17.118767695;0;3;15;8;7;2;1;1;50
2019;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;29.938917101;1;5;25;6;19;1;1;0;100
2019;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;13;GRÜNE;VERT-E-S;VERDI;GREENS;5.5164737157;0;1;5;3;2;0;0;0;
2019;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;31;GLP;PVL;PVL;GLP;8.347304851;0;2;10;3;7;0;0;0;
2019;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;32;BDP;PBD;PBD;BDP;9.0998655277;0;2;10;3;7;0;0;0;
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;1;FDP;PLR;PLR;FDP;13.743892114;0;3;14;6;8;1;1;0;100
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;2;CVP;PDC;PPD;CVP;;;;;;;;;;
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;3;SP;PS;PS;SP;17.768891518;0;3;15;7;8;1;0;1;0
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;4;SVP;UDC;UDC;SVP;30.588907364;1;5;25;6;19;2;1;1;50
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;7;EVP;PEV;PEV;EVP;1.0197662596;0;1;5;2;3;0;0;0;
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;13;GRÜNE;VERT-E-S;VERDI;GREENS;5.2447064984;0;2;10;5;5;0;0;0;
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;16;EDU;UDF;UDF;EDU;1.1806030188;0;1;5;1;4;0;0;0;
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;31;GLP;PVL;PVL;GLP;6.2501912699;0;5;25;7;18;0;0;0;
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;32;BDP;PBD;PBD;BDP;;;;;;;;;;
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;34;Mitte;Centre;Centro;Centre;23.864026632;0;4;20;9;11;1;0;1;0
2023;Kanton;Graubünden / Grigioni / Grischun;18;Graubünden / Grigioni / Grischun;35;Übrige;Autres;Rimanenti;Others;0.3390153254;0;1;3;0;3;0;0;0;
1991;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;16.401130789;0;1;14;5;9;3;0;3;0
1991;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;14.461611477;0;1;14;4;10;2;0;2;0
1991;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;17.384689987;0;1;14;7;7;2;1;1;50
1991;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;17.855783169;1;2;20;4;16;3;0;3;0
1991;Kanton;Aargau;19;Aargau;6;LdU;AdI;AdI;LdU;4.2984415544;0;2;22;7;15;1;0;1;0
1991;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;3.2971879885;0;1;14;5;9;0;0;0;
1991;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.8240416411;0;1;14;7;7;1;0;1;0
1991;Kanton;Aargau;19;Aargau;14;SD;DS;DS;SD;4.4654289207;0;1;10;2;8;0;0;0;
1991;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;1.3837201504;0;1;13;2;11;0;0;0;
1991;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;13.627964322;0;3;18;2;16;2;0;2;0
1995;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;15.802954137;0;2;22;8;14;3;1;2;33.333333333
1995;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;14.174368206;0;3;34;15;19;2;0;2;0
1995;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;19.43280644;0;1;15;8;7;3;2;1;66.666666667
1995;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;19.817808074;1;2;24;5;19;3;0;3;0
1995;Kanton;Aargau;19;Aargau;6;LdU;AdI;AdI;LdU;3.2977509302;0;2;23;8;15;1;0;1;0
1995;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;3.046331971;0;1;15;7;8;0;0;0;
1995;Kanton;Aargau;19;Aargau;12;FGA;AVF;AVF;FGA;0.965382202;0;1;13;13;0;0;0;0;
1995;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;5.3447817365;0;1;15;8;7;1;0;1;0
1995;Kanton;Aargau;19;Aargau;14;SD;DS;DS;SD;4.4570373285;0;1;15;3;12;0;0;0;
1995;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;1.3327821304;0;1;12;4;8;0;0;0;
1995;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;12.327996845;0;4;30;6;24;2;0;2;0
1999;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;17.181476953;0;1;15;5;10;3;1;2;33.333333333
1999;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;16.327032892;0;2;30;10;20;3;1;2;33.333333333
1999;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;18.744970273;0;2;30;17;13;3;1;2;33.333333333
1999;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;31.769344683;1;2;30;6;24;5;0;5;0
1999;Kanton;Aargau;19;Aargau;6;LdU;AdI;AdI;LdU;2.0154663662;0;2;19;10;9;0;0;0;
1999;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;3.8207580683;0;2;28;7;21;1;0;1;0
1999;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;4.4210514584;0;2;30;15;15;0;0;0;
1999;Kanton;Aargau;19;Aargau;14;SD;DS;DS;SD;2.7431369335;0;1;15;4;11;0;0;0;
1999;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;1.4009167628;0;1;15;3;12;0;0;0;
1999;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;1.5758456094;0;2;16;4;12;0;0;0;
2003;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;15.33054758;0;2;27;10;17;2;1;1;50
2003;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;15.599458241;0;3;43;12;31;2;2;0;100
2003;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;21.241123375;0;1;15;7;8;3;2;1;66.666666667
2003;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;34.552648546;1;2;30;7;23;6;0;6;0
2003;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;5.2289476734;0;2;30;11;19;1;0;1;0
2003;Kanton;Aargau;19;Aargau;12;FGA;AVF;AVF;FGA;0.8466435162;0;1;10;5;5;0;0;0;
2003;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;5.1133295122;0;1;15;8;7;1;0;1;0
2003;Kanton;Aargau;19;Aargau;14;SD;DS;DS;SD;1.4396340309;0;2;19;2;17;0;0;0;
2003;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;0.6476675244;0;3;18;2;16;0;0;0;
2007;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;13.602267467;0;2;29;10;19;2;1;1;50
2007;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;13.508186326;0;2;28;9;19;3;2;1;66.666666667
2007;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;17.853499043;0;3;45;22;23;3;2;1;66.666666667
2007;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;36.188880845;1;2;30;5;25;6;1;5;16.666666667
2007;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;4.2492739515;0;2;30;11;19;0;0;0;
2007;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;8.1123584465;0;2;30;16;14;1;0;1;0
2007;Kanton;Aargau;19;Aargau;14;SD;DS;DS;SD;0.6635580098;0;1;11;1;10;0;0;0;
2007;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;1.160065377;0;1;15;5;10;0;0;0;
2007;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;4.6619105342;0;3;21;7;14;0;0;0;
2011;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;11.483422728;0;2;30;9;21;2;1;1;50
2011;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;10.59282373;0;3;30;11;19;1;1;0;100
2011;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;18.040609392;0;3;35;14;21;3;1;2;33.333333333
2011;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;34.744391935;1;3;38;7;31;6;1;5;16.666666667
2011;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;3.221308554;0;2;26;10;16;0;0;0;
2011;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;7.3050014872;0;2;30;22;8;1;0;1;0
2011;Kanton;Aargau;19;Aargau;14;SD;DS;DS;SD;0.3793136967;0;1;10;2;8;0;0;0;
2011;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;1.1715437911;0;1;15;4;11;0;0;0;
2011;Kanton;Aargau;19;Aargau;31;GLP;PVL;PVL;GLP;5.6678254684;0;2;30;9;21;1;0;1;0
2011;Kanton;Aargau;19;Aargau;32;BDP;PBD;PBD;BDP;6.1428140278;0;1;15;1;14;1;0;1;0
2011;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;1.2509451897;0;2;21;6;15;0;0;0;
2015;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;15.144654209;0;2;32;10;22;3;1;2;33.333333333
2015;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;8.5885343341;0;2;23;9;14;1;1;0;100
2015;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;16.07650184;0;2;32;18;14;2;1;1;50
2015;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;37.994909914;1;2;32;5;27;7;1;6;14.285714286
2015;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;3.3364565765;0;2;29;11;18;0;0;0;
2015;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;5.4699359815;0;2;32;16;16;1;0;1;0
2015;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;1.1260653062;0;1;16;5;11;0;0;0;
2015;Kanton;Aargau;19;Aargau;31;GLP;PVL;PVL;GLP;5.1764472228;0;2;32;13;19;1;0;1;0
2015;Kanton;Aargau;19;Aargau;32;BDP;PBD;PBD;BDP;5.1262831324;0;2;32;11;21;1;0;1;0
2015;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;1.9602114836;0;6;28;7;21;0;0;0;
2019;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;13.554601603;0;2;32;11;21;2;0;2;0
2019;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;9.8945791909;0;9;127;42;85;2;2;0;100
2019;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;16.466316447;0;5;74;41;33;3;2;1;66.666666667
2019;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;31.528317065;1;2;32;8;24;6;1;5;16.666666667
2019;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;3.6435451774;0;3;48;19;29;1;1;0;100
2019;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;9.7815158922;0;2;32;16;16;1;1;0;100
2019;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;0.9969396551;0;1;16;6;10;0;0;0;
2019;Kanton;Aargau;19;Aargau;31;GLP;PVL;PVL;GLP;8.5055349441;0;3;46;14;32;1;0;1;0
2019;Kanton;Aargau;19;Aargau;32;BDP;PBD;PBD;BDP;3.0680811189;0;3;48;18;30;0;0;0;
2019;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;2.5605689067;0;6;41;12;29;0;0;0;
2023;Kanton;Aargau;19;Aargau;1;FDP;PLR;PLR;FDP;13.053887717;0;6;96;29;67;2;1;1;50
2023;Kanton;Aargau;19;Aargau;2;CVP;PDC;PPD;CVP;;;;;;;;;;
2023;Kanton;Aargau;19;Aargau;3;SP;PS;PS;SP;16.422010881;0;7;111;57;54;3;2;1;66.666666667
2023;Kanton;Aargau;19;Aargau;4;SVP;UDC;UDC;SVP;35.492327246;1;2;32;8;24;7;2;5;28.571428571
2023;Kanton;Aargau;19;Aargau;7;EVP;PEV;PEV;EVP;3.461348226;0;4;54;29;25;0;0;0;
2023;Kanton;Aargau;19;Aargau;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0.1102234521;0;1;8;3;5;0;0;0;
2023;Kanton;Aargau;19;Aargau;13;GRÜNE;VERT-E-S;VERDI;GREENS;7.1190388239;0;3;48;25;23;1;1;0;100
2023;Kanton;Aargau;19;Aargau;16;EDU;UDF;UDF;EDU;0.9905710583;0;1;16;6;10;0;0;0;
2023;Kanton;Aargau;19;Aargau;31;GLP;PVL;PVL;GLP;8.493967606;0;8;128;52;76;1;0;1;0
2023;Kanton;Aargau;19;Aargau;32;BDP;PBD;PBD;BDP;;;;;;;;;;
2023;Kanton;Aargau;19;Aargau;34;Mitte;Centre;Centro;Centre;12.000081392;0;10;141;50;91;2;1;1;50
2023;Kanton;Aargau;19;Aargau;35;Übrige;Autres;Rimanenti;Others;2.8565435979;0;10;79;32;47;0;0;0;
1991;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;16.535161099;0;1;6;2;4;1;0;1;0
1991;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;16.491445842;0;2;12;4;8;1;0;1;0
1991;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;15.142209509;0;1;6;2;4;1;1;0;100
1991;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;23.690431216;1;1;6;1;5;2;0;2;0
1991;Kanton;Thurgau;20;Thurgau;6;LdU;AdI;AdI;LdU;3.2624534513;0;1;6;2;4;0;0;0;
1991;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;3.1909439257;0;1;6;2;4;0;0;0;
1991;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;9.0204544228;0;1;6;3;3;1;0;1;0
1991;Kanton;Thurgau;20;Thurgau;14;SD;DS;DS;SD;3.4702358465;0;1;4;0;4;0;0;0;
1991;Kanton;Thurgau;20;Thurgau;35;Übrige;Autres;Rimanenti;Others;9.1966646878;0;3;15;1;14;0;0;0;
1995;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;15.293539039;0;1;6;2;4;1;0;1;0
1995;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;12.97277963;0;1;6;2;4;1;0;1;0
1995;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;18.090466304;0;3;18;10;8;1;0;1;0
1995;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;27.024202405;1;2;12;5;7;2;0;2;0
1995;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.6770469769;0;1;6;3;3;0;0;0;
1995;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;9.262358987;0;2;12;6;6;0;0;0;
1995;Kanton;Thurgau;20;Thurgau;14;SD;DS;DS;SD;4.7692234608;0;1;6;1;5;0;0;0;
1995;Kanton;Thurgau;20;Thurgau;35;Übrige;Autres;Rimanenti;Others;9.9103831978;0;3;14;1;13;1;0;1;0
1999;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;14.675551282;0;2;12;4;8;1;0;1;0
1999;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;15.750834621;0;1;6;2;4;1;0;1;0
1999;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;16.075769526;0;3;18;9;9;1;0;1;0
1999;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;33.221420314;1;2;12;4;8;3;0;3;0
1999;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.7815292198;0;1;6;2;4;0;0;0;
1999;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;6.1529651998;0;1;6;3;3;0;0;0;
1999;Kanton;Thurgau;20;Thurgau;14;SD;DS;DS;SD;2.4806335555;0;1;6;0;6;0;0;0;
1999;Kanton;Thurgau;20;Thurgau;16;EDU;UDF;UDF;EDU;1.8893762762;0;1;6;2;4;0;0;0;
1999;Kanton;Thurgau;20;Thurgau;35;Übrige;Autres;Rimanenti;Others;6.9719200061;0;5;19;3;16;0;0;0;
2003;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;11.887409509;0;2;12;5;7;1;0;1;0
2003;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;16.45053523;0;1;6;3;3;1;1;0;100
2003;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;14.099530557;0;1;6;4;2;1;0;1;0
2003;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;41.039975743;1;2;12;3;9;3;0;3;0
2003;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.7126976994;0;1;6;2;4;0;0;0;
2003;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;7.9274664703;0;1;6;3;3;0;0;0;
2003;Kanton;Thurgau;20;Thurgau;14;SD;DS;DS;SD;2.9452533205;0;1;3;0;3;0;0;0;
2003;Kanton;Thurgau;20;Thurgau;16;EDU;UDF;UDF;EDU;1.9343537986;0;1;4;0;4;0;0;0;
2003;Kanton;Thurgau;20;Thurgau;35;Übrige;Autres;Rimanenti;Others;1.0027776725;0;2;8;2;6;0;0;0;
2007;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;12.096967088;0;2;12;4;8;1;0;1;0
2007;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;15.194221202;0;1;6;3;3;1;1;0;100
2007;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;11.6786261;0;1;6;4;2;1;1;0;100
2007;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;42.345723307;1;2;12;4;8;3;0;3;0
2007;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.8317546881;0;1;6;3;3;0;0;0;
2007;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;10.232013012;0;2;12;6;6;0;0;0;
2007;Kanton;Thurgau;20;Thurgau;14;SD;DS;DS;SD;1.904898584;0;1;3;0;3;0;0;0;
2007;Kanton;Thurgau;20;Thurgau;16;EDU;UDF;UDF;EDU;2.6250956755;0;2;12;4;8;0;0;0;
2007;Kanton;Thurgau;20;Thurgau;35;Übrige;Autres;Rimanenti;Others;1.0907003444;0;2;6;2;4;0;0;0;
2011;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;11.249267267;0;2;12;4;8;0;0;0;
2011;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;14.373067595;0;2;12;5;7;1;1;0;100
2011;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;12.081652357;0;2;12;5;7;1;1;0;100
2011;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;38.674298587;1;2;12;3;9;3;0;3;0
2011;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.9302437847;0;2;12;4;8;0;0;0;
2011;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;7.0363090928;0;2;12;7;5;0;0;0;
2011;Kanton;Thurgau;20;Thurgau;16;EDU;UDF;UDF;EDU;3.4821787754;0;2;12;5;7;0;0;0;
2011;Kanton;Thurgau;20;Thurgau;31;GLP;PVL;PVL;GLP;5.2145328322;0;2;12;2;10;1;0;1;0
2011;Kanton;Thurgau;20;Thurgau;32;BDP;PBD;PBD;BDP;4.9584497086;0;1;6;1;5;0;0;0;
2015;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;13.007496068;0;3;18;8;10;1;0;1;0
2015;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;13.128852633;0;2;12;6;6;1;0;1;0
2015;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;12.693151897;0;2;12;5;7;1;1;0;100
2015;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;39.865631558;1;2;12;3;9;3;1;2;33.333333333
2015;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.3462999391;0;1;6;2;4;0;0;0;
2015;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;5.4373874604;0;3;18;8;10;0;0;0;
2015;Kanton;Thurgau;20;Thurgau;16;EDU;UDF;UDF;EDU;3.4295277609;0;3;17;4;13;0;0;0;
2015;Kanton;Thurgau;20;Thurgau;31;GLP;PVL;PVL;GLP;6.1674983461;0;3;18;4;14;0;0;0;
2015;Kanton;Thurgau;20;Thurgau;32;BDP;PBD;PBD;BDP;3.7609582349;0;2;9;1;8;0;0;0;
2015;Kanton;Thurgau;20;Thurgau;35;Übrige;Autres;Rimanenti;Others;0.1631961026;0;1;1;0;1;0;0;0;
2019;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;11.453251962;0;3;18;9;9;0;0;0;
2019;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;12.691685861;0;3;18;10;8;1;0;1;0
2019;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;12.642046443;0;3;18;11;7;1;1;0;100
2019;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;36.674715675;1;2;12;3;9;3;2;1;66.666666667
2019;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.667306876;0;2;12;7;5;0;0;0;
2019;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;10.599175615;0;3;18;9;9;1;0;1;0
2019;Kanton;Thurgau;20;Thurgau;16;EDU;UDF;UDF;EDU;2.8491634366;0;1;6;0;6;0;0;0;
2019;Kanton;Thurgau;20;Thurgau;31;GLP;PVL;PVL;GLP;8.1478234043;0;3;18;8;10;0;0;0;
2019;Kanton;Thurgau;20;Thurgau;32;BDP;PBD;PBD;BDP;2.2748307273;0;3;15;2;13;0;0;0;
2023;Kanton;Thurgau;20;Thurgau;1;FDP;PLR;PLR;FDP;10.745608184;0;2;12;3;9;1;1;0;100
2023;Kanton;Thurgau;20;Thurgau;2;CVP;PDC;PPD;CVP;;;;;;;;;;
2023;Kanton;Thurgau;20;Thurgau;3;SP;PS;PS;SP;10.247263517;0;3;18;9;9;1;1;0;100
2023;Kanton;Thurgau;20;Thurgau;4;SVP;UDC;UDC;SVP;40.293670325;1;2;12;5;7;3;1;2;33.333333333
2023;Kanton;Thurgau;20;Thurgau;7;EVP;PEV;PEV;EVP;2.4480052872;0;2;12;6;6;0;0;0;
2023;Kanton;Thurgau;20;Thurgau;13;GRÜNE;VERT-E-S;VERDI;GREENS;8.5180403643;0;4;24;11;13;0;0;0;
2023;Kanton;Thurgau;20;Thurgau;16;EDU;UDF;UDF;EDU;2.8045228678;0;2;12;2;10;0;0;0;
2023;Kanton;Thurgau;20;Thurgau;31;GLP;PVL;PVL;GLP;6.644732386;0;8;44;13;31;0;0;0;
2023;Kanton;Thurgau;20;Thurgau;32;BDP;PBD;PBD;BDP;;;;;;;;;;
2023;Kanton;Thurgau;20;Thurgau;34;Mitte;Centre;Centro;Centre;15.340928916;0;11;64;26;38;1;0;1;0
2023;Kanton;Thurgau;20;Thurgau;35;Übrige;Autres;Rimanenti;Others;2.9572281528;0;2;12;4;8;0;0;0;
1991;Kanton;Ticino;21;Ticino;1;FDP;PLR;PLR;FDP;29.430375783;1;1;8;1;7;3;0;3;0
1991;Kanton;Ticino;21;Ticino;2;CVP;PDC;PPD;CVP;26.943006263;0;1;8;1;7;2;0;2;0
1991;Kanton;Ticino;21;Ticino;3;SP;PS;PS;SP;6.728914405;0;1;8;2;6;0;0;0;
1991;Kanton;Ticino;21;Ticino;4;SVP;UDC;UDC;SVP;0.9594989562;0;1;4;0;4;0;0;0;
1991;Kanton;Ticino;21;Ticino;9;PdA/Sol.;PST/Sol.;PdL/Sol.;PdA/Sol.;0.7009394572;0;1;8;2;6;0;0;0;
1991;Kanton;Ticino;21;Ticino;13;GRÜNE;VERT-E-S;VERDI;GREENS;0.9516701461;0;1;4;2;2;0;0;0;
1991;Kanton;Ticino;21;Ticino;18;Lega;Lega;Lega;Lega;23.52954071;0;1;7;2;5;2;0;2;0
1991;Kanton;Ticino;21;Ticino;35;Übrige;Autres;Rimanenti;Others;10.75605428;0;3;17;5;12;1;0;1;0
